begin
comment 
lattice   1.5246000000000000E+01   0.0000000000000000E+00   0.0000000000000000E+00
lattice   0.0000000000000000E+00   1.1884000000000000E+01   0.0000000000000000E+00
lattice  -5.9893571590294590E+00   0.0000000000000000E+00   1.2091965796411374E+01
atom  -6.3222039726509083E-02   2.7213332192000164E+00   1.5959841158282275E+00  S   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom  -1.2218976117831666E+00   3.4975551834145056E+00   3.3024074619467192E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   2.2975261084466503E+00   2.4867998405092169E+00   1.6682930642209688E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   9.2595735904656429E-01   4.7160834179505544E+00   2.1864648724025315E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   6.1485017077568083E+00   4.8827401636757868E+00   1.3682845599230682E+00  S   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   6.2072977087514083E+00   8.1672328840193764E-01   1.1263356160245341E+00  S   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   2.8545960573194376E+00   5.0562648466419455E+00   3.5127699439768656E+00  S   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   2.5280446081058403E+00   9.8761114659312488E-01   3.4546258942768104E+00  S   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   5.0636745864543604E+00   2.8277408416878531E+00   8.7803251356262990E-01 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   5.9351893847858150E+00   9.7183298973030441E-01   3.3936684864074804E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   3.8776676938157437E+00   5.3952074405957999E+00   1.5385978407256071E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   3.9063374152685837E+00   5.5321179866997516E-01   1.6920852931497312E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   6.4733650748918343E+00   3.4653323460294470E+00   3.0863194805322518E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   9.2018231440970748E+00   3.0394536244224537E+00   2.7167109650835215E+00  S   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   8.3291221040738499E+00   5.1327136820320884E+00   2.1742789655158457E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   8.2929894747643598E+00   1.1048200432831228E+00   2.0123418174814716E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   1.0985087203572942E+01   7.5522919149005641E-01   2.0016011968635223E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   1.0344611827705060E+01   3.6064401948010674E+00   8.4457814451659541E-01 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   1.2047560188123802E+01   4.9691973919652277E+00   3.3347578922273829E-02  S   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   1.1991293638653911E+01   9.1470470463996667E-01   1.5285962666913138E-02  S   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   1.1402315295890951E+01   2.9489698496898580E+00   3.4975487367512943E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   1.4280587496556851E+01   4.1894891928816529E+00   9.0562478296241020E-02 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   1.1494559958061608E+01   5.4792013400894479E+00   2.1768055795782284E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   1.3942284328935717E+01   1.0446463591382502E+00   2.6644206587996599E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom  -2.9865622507738859E-01   1.0886618169469605E+01   1.9115773760490573E+00  S   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   1.4360923798477938E-02   6.8106100734088599E+00   1.8682155240124618E+00  S   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   8.4900612459431724E-01   8.8909698496898564E+00   2.5484341614543924E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   1.0451386748903471E+00   1.0364295613585004E+01   1.5407045499057637E-01 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   7.5676146242366127E-01   1.1421201340089445E+01   3.8691773186274592E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   1.2662342169123300E+00   6.6972291914900586E+00   4.0443817013421741E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom  -1.6909629084504465E+00   6.9866463591382484E+00   3.3815622394060272E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   3.0494982763881975E+00   8.9814536244224534E+00   3.3292719331221678E+00  S   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   6.3854071451700856E+00   8.5260966499496025E+00   9.9147115406533193E-01  S   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   3.9221993164114224E+00   1.1074713682032087E+01   3.8717039326898419E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   3.9583319457209147E+00   7.0468200432831205E+00   4.0336410807242160E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   3.0062105887092616E+00   8.9498736393239451E+00   1.0094619456073395E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   6.3161320356994546E+00   6.9138329897302988E+00   2.6523144117982049E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   5.7779563455934326E+00   9.4073323460294382E+00   2.9596634176734375E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   5.5284082648079051E+00   1.0577383738247729E+01   5.4860034388671675E-01 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   9.3967253631658387E+00   1.0998264846641948E+01   2.5332129542288246E+00  S   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   9.7232768123794298E+00   6.9296111465931247E+00   2.5913570039288825E+00  S   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   8.1130933449844473E+00   1.0026873083941222E+01   7.7365055915040726E-01 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   8.4598738867781655E+00   7.4489859602651292E+00   7.8585988573770393E-01 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   1.0328700493409304E+01   9.0981571692979131E+00   1.7867115593252765E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   1.2123799830537411E+01   8.7748844283229364E+00   3.5548593160458342E-01  S   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   1.2959085388175337E+01   1.0875080645583157E+01   6.5937497459345762E-01 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   1.3279991355654042E+01   6.8316879942493838E+00   7.2124267163106415E-01 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   1.3473219032268439E+01   9.4395551834145017E+00   2.7435754362589693E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom   1.1325364061438705E+01   1.0658083417950557E+01   3.8595180258031565E+00 Cu   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
atom  -3.0579006192412326E+00   3.2206667807999860E+00   7.6419670140339147E+00  S   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
