################################################################################
# Energy contributions calculated from NNP.
################################################################################
# Col  Name      Description
################################################################################
# 1    conf      Configuration index (starting with 1).
# 2    index     Atom index (starting with 1).
# 3    Z         Nuclear charge of atom.
# 4    Qref      Reference atomic charge.
# 5    Qnnp      NNP atomic charge.
# 6    Eref_atom Reference atomic energy contribution.
# 7    Ennp_atom Atomic energy contribution (physical units, no mean or offset energy added).
#############################################################################################################################
#        1          2   3                        4                        5                        6                        7
#     conf      index   Z                     Qref                     Qnnp                Eref_atom                Ennp_atom
#############################################################################################################################
         1         54  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.4714194444431641E-01
         1         55  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.6355706386516797E-01
         1         56  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.5156414767743931E-01
         1         57  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.7406929881089092E-01
         1         58  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.9812998349254607E-01
         1         59  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -9.9098534012077744E-02
         1         60  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   5.1589411187477049E-02
         1         61  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -5.8176079948321226E-02
         1         62  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.6061621688723168E-01
         1         63  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.5845941679605458E-01
         1         64  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.3900820685011786E-01
         1         65  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.9085247036387017E-02
         1         66  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.4288835750034717E-01
         1         67  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.8295026341707135E-01
         1         68  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.9428529196967076E-01
         1         69  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -6.9646565712903216E-02
         1         70  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.4391209437965989E-02
         1         71  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.6123957176845827E-01
         1         72  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.7305461798195135E-01
         1         73  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -6.9646565712937994E-02
         1         74  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.4391209437924189E-02
         1         75  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.6123957176846093E-01
         1         76  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.7305461798195068E-01
         1         77  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.3900820685014170E-01
         1         78  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.9085247036448232E-02
         1         79  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.4288835750034282E-01
         1         80  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.8295026341707973E-01
         1         81  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.9428529196967115E-01
         1         82  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -9.9098534012052764E-02
         1         83  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   5.1589411187422718E-02
         1         84  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -5.8176079948339662E-02
         1         85  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.6061621688721367E-01
         1         86  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.5845941679606382E-01
         1         87  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   5.5550106699853899E-02
         1         88  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.8725698103346544E-01
         1         89  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.5941781354058057E-01
         1         90  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.4714194444430004E-01
         1         91  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.6355706386514607E-01
         1         92  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.5156414767743034E-01
         1         93  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.7406929881090039E-01
         1         94  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.9812998349253211E-01
         1         95  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -4.8615147886182854E-02
         1         96  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   5.5550106699857958E-02
         1         97  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.5941781354058759E-01
         1         98  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.4714194444431433E-01
         1         99  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -2.0228654114730218E-01
         1        100  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.7945390368927344E-01
         1        101  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -9.0363059337258728E-04
         1        102  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.1134197866765208E-01
         1        103  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.6061621688722186E-01
         1        104  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.5845941679606301E-01
         1        105  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.6355706386516319E-01
         1        106  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.8378666484449847E-02
         1        107  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -5.8176079948319512E-02
         1        108  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.5731975852532601E-01
         1        109  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.5662190775398732E-01
         1        110  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.4288835750036258E-01
         1        111  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.9489166557003476E-01
         1        112  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -2.0790225652711192E-01
         1        113  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.8295026341706891E-01
         1        114  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -6.9646565712962752E-02
         1        115  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.4391209437947871E-02
         1        116  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.8746644999038803E-01
         1        117  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.6123957176846868E-01
         1        118  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.6366677779827019E-01
         1        119  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.5010195426848813E-01
         1        120  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.7444180369630308E-01
         1        121  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.3900820685014204E-01
         1        122  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.9085247036445949E-02
         1        123  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.8746644999038567E-01
         1        124  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.7305461798194882E-01
         1        125  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.6366677779826383E-01
         1        126  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.7444180369630080E-01
         1        127  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.8378666484430886E-02
         1        128  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.5731975852532268E-01
         1        129  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.5662190775398846E-01
         1        130  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.5010195426849346E-01
         1        131  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.9428529196966168E-01
         1        132  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -9.9098534012095299E-02
         1        133  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   5.1589411187398765E-02
         1        134  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -9.0363059333379225E-04
         1        135  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.1134197866762398E-01
         1        136  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.8725698103346833E-01
         1        137  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.9489166557002419E-01
         1        138  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.5156414767744777E-01
         1        139  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.7406929881088143E-01
         1        140  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -2.0790225652710936E-01
         1        141  16   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -4.8615147886245554E-02
         1        142  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -2.0228654114731329E-01
         1        143  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.9812998349253250E-01
         1        144  29   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.7945390368927100E-01
